Time, Sonar_F, Linear_Velocity_X, Angular_Velocity_Z, Front_Right_Error, Right_Error
16.486, 0.3234134018421173, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
16.496, 0.31464627385139465, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
16.507, 0.31464627385139465, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
16.53, 0.31464627385139465, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
16.53, 0.31464627385139465, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
16.536, 0.2943112254142761, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
16.546, 0.2943112254142761, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
16.556, 0.28286057710647583, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
16.571, 0.28286057710647583, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
16.576, 0.28286057710647583, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
16.586, 0.28286057710647583, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
16.6, 0.26960137486457825, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
16.606, 0.26960137486457825, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
16.616, 0.26443737745285034, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
16.63, 0.26443737745285034, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
16.638, 0.26332059502601624, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
16.646, 0.26332059502601624, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
16.656, 0.26332059502601624, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
16.672, 0.23726272583007812, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
16.676, 0.23726272583007812, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
16.686, 0.2434779703617096, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
16.698, 0.22539092600345612, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
16.707, 0.22539092600345612, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
16.716, 0.22539092600345612, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
16.726, 0.22539092600345612, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
16.737, 0.22539092600345612, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
16.746, 0.22863291203975677, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
16.757, 0.22863291203975677, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
16.766, 0.22863291203975677, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
16.776, 0.22863291203975677, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
16.789, 0.21117174625396729, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
16.797, 0.21117174625396729, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
16.806, 0.20540861785411835, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
16.816, 0.20540861785411835, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
16.826, 0.20540861785411835, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
16.836, 0.20540861785411835, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
16.846, 0.20862023532390594, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
16.856, 0.20862023532390594, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
16.866, 0.20505128800868988, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
16.883, 0.20505128800868988, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
16.89, 0.20156633853912354, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
16.9, 0.20156633853912354, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
16.906, 0.20156633853912354, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
16.916, 0.20156633853912354, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
16.951999999999998, 0.20156633853912354, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
16.951999999999998, 0.20156633853912354, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
16.951999999999998, 0.20156633853912354, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
16.956, 0.2157960683107376, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
16.971, 0.2157960683107376, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
16.976, 0.21541248261928558, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
16.987, 0.21541248261928558, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
16.997, 0.21541248261928558, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
17.007, 0.22331355512142181, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
17.016, 0.22331355512142181, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
17.027, 0.2338506430387497, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
17.038, 0.2338506430387497, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
17.046, 0.23992489278316498, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
17.057, 0.23992489278316498, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
17.068, 0.23992489278316498, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
17.084, 0.25760525465011597, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
17.092, 0.25760525465011597, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
17.102, 0.25760525465011597, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
17.108, 0.25760525465011597, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
17.122, 0.28124794363975525, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
17.13, 0.28124794363975525, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
17.138, 0.28124794363975525, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
17.146, 0.28584975004196167, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
17.158, 0.32420364022254944, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
17.194, 0.36072906851768494, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
17.194, 0.36072906851768494, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
17.194, 0.36072906851768494, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
17.217, 0.36072906851768494, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
17.217, 0.36072906851768494, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
17.217, 0.36072906851768494, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
17.23, 0.36072906851768494, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
17.236, 0.41461214423179626, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
17.249, 0.41461214423179626, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
17.256, 0.41461214423179626, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
17.267, 0.41461214423179626, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
17.281, 0.5005587935447693, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
17.287, 0.5005587935447693, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
17.312, 0.5609599947929382, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
17.312, 0.5609599947929382, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
17.316, 0.5609599947929382, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
17.327, 0.6345400810241699, 0.025, -3.141592653589793, -0.048758636713027936, 0.043723300099372864
17.337, 0.6345400810241699, 0.6, 91.61274434715264, 0.007209826707839984, -0.10963901877403259
17.347, 0.6345400810241699, 0.6, 3.0728757619857783, 0.007209826707839984, -0.10963901877403259
17.357, 0.6345400810241699, 0.6, 3.0728757619857783, 0.007209826707839984, -0.10963901877403259
17.369, 0.8169230818748474, 0.6, 28.86622520434775, -0.01783226013183592, -0.10963901877403259
17.411, 0.8169230818748474, 0.6, -8.339380597089836, -0.01783226013183592, -0.09555000066757202
17.411, 0.8169230818748474, 0.6, 3.4014678239822382, -0.01783226013183592, -0.09555000066757202
17.421, 1.153416395187378, 0.6, 309086143974.81824, -0.056007217168807966, -0.08828365802764893
17.435, 1.153416395187378, 0.6, 4.328726255893707, -0.056007217168807966, -0.08828365802764893
17.441, 1.153416395187378, 0.6, 4.328726255893707, -0.056007217168807966, -0.08828365802764893
17.451, 1.153416395187378, 0.6, 4.328726255893707, -0.056007217168807966, -0.08828365802764893
17.461, 1.4998279809951782, 0.6, 34.17829694458123, -0.07809187054634092, -0.09517917037010193
17.474, 1.4998279809951782, 0.6, 5.198131227493286, -0.07809187054634092, -0.09517917037010193
17.485, 1.7078168392181396, 0.6, 4.144524543179974, -0.08408753156661986, -0.08786523342132568
17.492, 1.7078168392181396, 0.6, 5.158582949638366, -0.08408753156661986, -0.08786523342132568
17.501, 1.7078168392181396, 0.6, 5.158582949638366, -0.08408753156661986, -0.08786523342132568
17.512, 1.7078168392181396, 0.6, 5.158582949638366, -0.08408753156661986, -0.08786523342132568
17.521, 2.0, 0.6, 28.986315613513682, -0.10871471047401426, -0.08861124515533447
17.531, 2.0, 0.6, 5.919778668880462, -0.10871471047401426, -0.08861124515533447
17.541, 2.0, 0.6, 12.407553219165344, -0.12007946848869322, -0.08354529738426208
17.551, 2.0, 0.6, 6.108742976188659, -0.12007946848869322, -0.08354529738426208
17.561, 2.0, 0.6, 7.328310632587283, -0.11825979828834532, -0.08654901385307312
17.573, 2.0, 0.6, 6.144264364242553, -0.11825979828834532, -0.08654901385307312
17.581, 2.0, 0.6, 6.144264364242553, -0.11825979828834532, -0.08654901385307312
17.591, 2.0, 0.6, 6.144264364242553, -0.11825979828834532, -0.08654901385307312
17.607, 2.0, 0.6, 6.144264364242553, -0.11825979828834532, -0.08654901385307312
17.613, 2.0, 0.6, -0.004367953172207173, -0.1111676502227783, -0.0842539370059967
17.621, 2.0, 0.6, 5.86264761686325, -0.1111676502227783, -0.0842539370059967
17.631, 2.0, 0.6, 5.86264761686325, -0.1111676502227783, -0.0842539370059967
17.641, 2.0, 0.6, 5.86264761686325, -0.1111676502227783, -0.0842539370059967
17.651, 2.0, 0.6, -5.201774810670474, -0.10042549252510069, -0.0842539370059967
17.668, 2.0, 0.6, 1.592826867486834, -0.10042549252510069, -0.08042135834693909
17.671, 2.0, 0.6, 5.425405526161193, -0.10042549252510069, -0.08042135834693909
17.681, 2.0, 0.6, 32.62521427368588, -0.10851265072822569, -0.08042135834693909
17.691, 2.0, 0.6, 12.483233236604867, -0.10851265072822569, -0.0870380699634552
17.701, 2.0, 0.6, 5.866521620750427, -0.10851265072822569, -0.0870380699634552
17.732, 2.0, 0.6, 5.866521620750427, -0.10851265072822569, -0.0870380699634552
17.732, 2.0, 0.6, 5.866521620750427, -0.10851265072822569, -0.0870380699634552
17.732, 2.0, 0.6, 5.866521620750427, -0.10851265072822569, -0.0870380699634552
17.741, 2.0, 0.6, 5.866521620750427, -0.10851265072822569, -0.0870380699634552
17.751, 2.0, 0.6, -3.621269671420298, -0.10019813060760496, -0.0870380699634552
17.765, 2.0, 0.6, -1.5242761128167954, -0.10019813060760496, -0.08010470867156982
17.771, 1.9876394271850586, 0.6, 5.409085178375244, -0.10019813060760496, -0.08010470867156982
17.781, 1.9876394271850586, 0.6, 5.409085178375244, -0.10019813060760496, -0.08010470867156982
17.791, 1.9876394271850586, 0.6, 0.12031170181123318, -0.10019813060760496, -0.07496997714042664
17.801, 1.9540671110153198, 0.6, -12.989295993464147, -0.08610514879226683, -0.07135000824928284
17.812, 1.9540671110153198, 0.6, 4.72365471124649, -0.08610514879226683, -0.07135000824928284
17.824, 1.9540671110153198, 0.6, 4.72365471124649, -0.08610514879226683, -0.07135000824928284
17.831, 1.9540671110153198, 0.6, 4.72365471124649, -0.08610514879226683, -0.07135000824928284
17.841, 1.928345799446106, 0.6, 4.72365471124649, -0.08610514879226683, -0.07135000824928284
17.851, 1.928345799446106, 0.6, 4.7548422455757375, -0.07613594412803648, -0.08134949207305908
17.861, 1.928345799446106, 0.6, 4.724563086032867, -0.07613594412803648, -0.08134949207305908
17.875, 1.928345799446106, 0.6, 13.46422495757129, -0.08462105274200438, -0.08134949207305908
17.881, 1.928345799446106, 0.6, 4.979116344451904, -0.08462105274200438, -0.08134949207305908
17.891, 1.928345799446106, 0.6, -17.540185324637783, -0.08462105274200438, -0.06807681918144226
17.903, 1.8136861324310303, 0.6, 4.580936157703399, -0.08462105274200438, -0.06807681918144226
17.912, 1.8136861324310303, 0.6, -5.711802616880919, -0.0759498882293701, -0.06482589244842529
17.923000000000002, 1.7505251169204712, 0.6, 4.223273420333862, -0.0759498882293701, -0.06482589244842529
17.936, 1.7505251169204712, 0.6, 4.223273420333862, -0.0759498882293701, -0.06482589244842529
17.943, 1.7396135330200195, 0.6, 10.1929411526075, -0.0799425947666168, -0.0683024525642395
17.951, 1.7396135330200195, 0.6, 4.447351419925689, -0.0799425947666168, -0.0683024525642395
17.966, 1.7249412536621094, 0.6, 4.447351419925689, -0.0799425947666168, -0.0683024525642395
17.972, 1.7249412536621094, 0.6, -3.0282337223688023, -0.06921208977699278, -0.0683024525642395
17.982, 1.7249412536621094, 0.6, 4.354038858376269, -0.06921208977699278, -0.06843718886375427
17.991, 1.686838984489441, 0.6, 4.129478359222412, -0.06921208977699278, -0.06843718886375427
18.004, 1.686838984489441, 0.6, -1.6379998876371769, -0.06415782451629637, -0.06843718886375427
18.014, 1.686838984489441, 0.6, 3.9778504014015192, -0.06415782451629637, -0.06843718886375427
18.021, 1.6355364322662354, 0.6, 6.452869796512636, -0.06656075596809385, -0.06843718886375427
18.031, 1.6355364322662354, 0.6, -6.514592273119535, -0.06656075596809385, -0.06119412183761597
18.041, 1.6355364322662354, 0.6, 3.8326463341712946, -0.06656075596809385, -0.06119412183761597
18.051, 1.607549786567688, 0.6, -8.564674829233084, -0.054524521827697736, -0.06119412183761597
18.061, 1.607549786567688, 0.6, 3.471559309959411, -0.054524521827697736, -0.06119412183761597
18.071, 1.607549786567688, 0.6, 16.13154950018994, -0.06681577444076536, -0.06119412183761597
18.081, 1.607549786567688, 0.6, -2.88037118846494, -0.06681577444076536, -0.054669201374053955
18.091, 1.5302531719207764, 0.6, 3.6445492744445795, -0.06681577444076536, -0.054669201374053955
18.101, 1.5302531719207764, 0.6, -15.337209377830114, -0.048386882543563825, -0.054669201374053955
18.111, 1.5302531719207764, 0.6, 6.5981313821249294, -0.048386882543563825, -0.05807352066040039
18.134, 1.5302531719207764, 0.6, 3.1938120961189265, -0.048386882543563825, -0.05807352066040039
18.134, 1.5302531719207764, 0.6, 3.1938120961189265, -0.048386882543563825, -0.05807352066040039
18.146, 1.4392372369766235, 0.6, 3.1938120961189265, -0.048386882543563825, -0.05807352066040039
18.155, 1.4392372369766235, 0.6, -6.519450520687806, -0.037135999202728254, -0.05807352066040039
18.165, 1.4392372369766235, 0.6, 2.8562855958938593, -0.037135999202728254, -0.05807352066040039
18.172, 1.4392372369766235, 0.6, 4.204686009752967, -0.037135999202728254, -0.05938264727592468
18.181, 1.3617587089538574, 0.6, 2.895559394359588, -0.037135999202728254, -0.05938264727592468
18.197, 1.3617587089538574, 0.6, 11.498366716566771, -0.044674973487853986, -0.05938264727592468
18.202, 1.3617587089538574, 0.6, -0.04692045431313652, -0.044674973487853986, -0.05454501509666443
18.213, 1.2804423570632935, 0.6, 2.9765996575355524, -0.044674973487853986, -0.05454501509666443
18.227, 1.2804423570632935, 0.6, -10.679588970152935, -0.03013304948806761, -0.05454501509666443
18.232, 1.2315540313720703, 0.6, 5.366346476565508, -0.031445096731185895, -0.057029902935028076
18.242, 1.2315540313720703, 0.6, 2.654249989986419, -0.031445096731185895, -0.057029902935028076
18.251, 1.2315540313720703, 0.6, 2.654249989986419, -0.031445096731185895, -0.057029902935028076
18.262, 1.1877562999725342, 0.6, -25.418680780075636, -0.018969874382019025, -0.044903725385665894
18.271, 1.1877562999725342, 0.6, 1.9162079930305476, -0.018969874382019025, -0.044903725385665894
18.286, 1.155153751373291, 0.6, 5.341537717607573, -0.021118532419204694, -0.04575681686401367
18.293, 1.155153751373291, 0.6, 2.006260478496551, -0.021118532419204694, -0.04575681686401367
18.301, 1.1055214405059814, 0.6, -20.246947806514434, -0.009074639081954938, -0.04254385828971863
18.313, 1.1055214405059814, 0.6, 1.548554921150207, -0.009074639081954938, -0.04254385828971863
18.326, 1.1055214405059814, 0.6, 1.548554921150207, -0.009074639081954938, -0.04254385828971863
18.331, 1.1055214405059814, 0.6, 1.548554921150207, -0.009074639081954938, -0.04254385828971863
18.341, 1.045366644859314, 0.6, -16.79386881228462, -3.896236419675958e-05, -0.04254385828971863
18.352, 1.045366644859314, 0.6, -12.263522719022252, -3.896236419675958e-05, -0.029397249221801758
18.361, 1.0115313529968262, 0.6, 5.338127311401174, -0.004782955646514875, -0.029397249221801758
18.371, 1.0115313529968262, 0.6, 1.025406146049499, -0.004782955646514875, -0.029397249221801758
18.382, 0.9960393309593201, 0.6, 1.025406146049499, -0.004782955646514875, -0.029397249221801758
18.391, 0.9960393309593201, 0.6, -2.4977486813219008, 0.006354023218154925, -0.03678256273269653
18.405, 0.9960393309593201, 0.6, 0.9128561854362482, 0.006354023218154925, -0.03678256273269653
18.411, 0.9950889348983765, 0.6, -9.229431085231898, 0.009586055278778094, -0.026387721300125122
18.421, 0.9950889348983765, 0.6, 0.5040499806404108, 0.009586055278778094, -0.026387721300125122
18.431, 0.9950889348983765, 0.6, 0.5040499806404108, 0.009586055278778094, -0.026387721300125122
18.443, 0.9950889348983765, 0.6, 0.5040499806404108, 0.009586055278778094, -0.026387721300125122
18.451, 0.9731858968734741, 0.6, -3.3759342389164706, 0.014080245494842547, -0.026387721300125122
18.461, 0.9731858968734741, 0.6, 6.8482205502230515, 0.014080245494842547, -0.03144943714141846
18.471, 0.9731858968734741, 0.6, 0.5210757493972773, 0.014080245494842547, -0.03144943714141846
18.484, 0.9675418138504028, 0.6, -24.832639965933705, 0.027694870233535784, -0.020448803901672363
18.491, 0.9675418138504028, 0.6, -0.21738198995590263, 0.027694870233535784, -0.020448803901672363
18.501, 0.9675418138504028, 0.6, 12.822349945014963, 0.01886965751647951, -0.02056366205215454
18.511, 0.9421566128730774, 0.6, 0.05082013607025093, 0.01886965751647951, -0.02056366205215454
18.521, 0.9421566128730774, 0.6, 0.05082013607025093, 0.01886965751647951, -0.02056366205215454
18.531, 0.9421566128730774, 0.6, 0.05082013607025093, 0.01886965751647951, -0.02056366205215454
18.541, 0.9421566128730774, 0.6, -254.47298428776364, 0.26016794934868814, -0.014751464128494263
18.552, 0.9153504967689514, 0.6, -7.362494556605816, 0.26016794934868814, -0.014751464128494263
18.561, 0.9153504967689514, 0.6, -7.362494556605816, 0.26016794934868814, -0.014751464128494263
18.572, 0.8992220163345337, 0.6, -7.362494556605816, 0.26016794934868814, -0.014751464128494263
18.581, 0.8992220163345337, 0.6, -8.529136404156969, 0.26016794934868814, -0.013509154319763184
18.592, 0.8861209750175476, 0.6, 249.5967218240213, 0.03495194435119631, -0.013509154319763184
18.607, 0.8861209750175476, 0.6, -0.6432837009429937, 0.03495194435119631, -0.013509154319763184
18.613, 0.8855919241905212, 0.6, -0.6432837009429937, 0.03495194435119631, -0.013509154319763184
18.621, 0.8855919241905212, 0.6, -24.21736307155575, 0.04884629368782045, -0.013509154319763184
18.631, 0.8826879858970642, 0.6, -32.77701404899619, 0.04884629368782045, 0.011269673705101013
18.641, 0.8826879858970642, 0.6, -1.803479021787644, 0.04884629368782045, 0.011269673705101013
18.651, 0.8826879858970642, 0.6, -1.803479021787644, 0.04884629368782045, 0.011269673705101013
18.661, 0.8745242357254028, 0.6, 14.704426698274073, 0.04008941769599916, 0.003999456763267517
18.671, 0.8697481751441956, 0.6, -1.3226662337780004, 0.04008941769599916, 0.003999456763267517
18.683, 0.8697481751441956, 0.6, -1.3226662337780004, 0.04008941769599916, 0.003999456763267517
18.695, 0.8667541742324829, 0.6, -18.428263639027815, 0.047072608470916766, 0.016829699277877808
18.701999999999998, 0.8667541742324829, 0.6, -1.9170692324638372, 0.047072608470916766, 0.016829699277877808
18.726, 0.8667541742324829, 0.6, -1.9170692324638372, 0.047072608470916766, 0.016829699277877808
18.726, 0.8667541742324829, 0.6, -1.9170692324638372, 0.047072608470916766, 0.016829699277877808
18.731, 0.8596009612083435, 0.6, -110589861872.06085, 0.05813159465789797, 0.016829699277877808
18.742, 0.8596009612083435, 0.6, -5.161004936121273, 0.05813159465789797, 0.01826426386833191
18.755, 0.8470079302787781, 0.6, -12.729940850249598, 0.06924666881561281, 0.01826426386833191
18.762, 0.8470079302787781, 0.6, -2.6253279805183416, 0.06924666881561281, 0.01826426386833191
18.771, 0.8470079302787781, 0.6, -10.522481646454615, 0.06924666881561281, 0.023678570985794067
18.781, 0.8470079302787781, 0.6, -2.7877571940422063, 0.06924666881561281, 0.023678570985794067
18.792, 0.8506399989128113, 0.6, -15.210817282185829, 0.08130789220333101, 0.023678570985794067
18.801, 0.8506399989128113, 0.6, -3.9956856076623013, 0.08130789220333101, 0.024579539895057678
18.812, 0.8673850297927856, 0.6, -3.1766229629516607, 0.08130789220333101, 0.024579539895057678
18.821, 0.8673850297927856, 0.6, -3.1766229629516607, 0.08130789220333101, 0.024579539895057678
18.833, 0.8673850297927856, 0.6, -5.610575436620174, 0.07849213898181917, 0.029528260231018066
18.842, 0.8673850297927856, 0.6, -3.240611976385117, 0.07849213898181917, 0.029528260231018066
18.854, 0.8796881437301636, 0.6, -3.240611976385117, 0.07849213898181917, 0.029528260231018066
18.861, 0.8796881437301636, 0.6, -3.240611976385117, 0.07849213898181917, 0.029528260231018066
18.871, 0.8901705145835876, 0.6, -5.852392312944641, 0.06788036644458773, 0.0419306755065918
18.882, 0.8901705145835876, 0.6, -3.2943312585353857, 0.06788036644458773, 0.0419306755065918
18.895, 0.91726154088974, 0.6, -3.2943312585353857, 0.06788036644458773, 0.0419306755065918
18.901, 0.91726154088974, 0.6, -14.38770158758929, 0.08176042556762697, 0.0419306755065918
18.911, 0.91726154088974, 0.6, -6.545384899311099, 0.08176042556762697, 0.043601393699645996
18.921, 0.91726154088974, 0.6, -3.760854578018189, 0.08176042556762697, 0.043601393699645996
18.931, 0.9804815649986267, 0.6, -3.760854578018189, 0.08176042556762697, 0.043601393699645996
18.949, 0.9804815649986267, 0.6, -0.363577431770187, 0.07299462378025057, 0.0490688681602478
18.951999999999998, 0.9804815649986267, 0.6, -3.661904758214951, 0.07299462378025057, 0.0490688681602478
18.962, 1.017462968826294, 0.6, 0.9920129899703793, 0.07161090195178987, 0.0490688681602478
18.976, 1.017462968826294, 0.6, -4.1845160483766275, 0.07161090195178987, 0.04961656033992767
18.983, 1.017462968826294, 0.6, -3.6368238687515264, 0.07161090195178987, 0.04961656033992767
18.991, 1.017462968826294, 0.6, -3.6368238687515264, 0.07161090195178987, 0.04961656033992767
19.001, 1.1119215488433838, 0.6, -29.562574598008638, 0.08345757842063906, 0.05802437663078308
19.029, 1.1119215488433838, 0.6, -4.244458651542664, 0.08345757842063906, 0.05802437663078308
19.029, 1.1119215488433838, 0.6, -4.244458651542664, 0.08345757842063906, 0.05802437663078308
19.033, 0.011115026660263538, 0.6, 103991627689.24379, 0.068872247338295, 0.06221054494380951
19.057, 0.011115026660263538, 0.025, -3.141592653589793, 0.068872247338295, 0.06221054494380951
19.057, 0.011115026660263538, 0.025, -3.141592653589793, 0.068872247338295, 0.06221054494380951
19.063, 0.011115026660263538, 0.025, -3.141592653589793, 0.068872247338295, 0.06221054494380951
19.078, 0.011115026660263538, 0.025, -3.141592653589793, 0.068872247338295, 0.06221054494380951
19.081, 1.5329328775405884, 0.025, -3.141592653589793, 0.068872247338295, 0.06221054494380951
19.091, 1.5329328775405884, 0.6, -7.8515776740478485, 0.060956363081932086, 0.07129167020320892
19.101, 1.665234088897705, 0.6, -3.9674409985542303, 0.060956363081932086, 0.07129167020320892
19.111, 1.665234088897705, 0.6, -3.9674409985542303, 0.060956363081932086, 0.07129167020320892
19.122, 1.8236874341964722, 0.6, -3.9674409985542303, 0.060956363081932086, 0.07129167020320892
19.131, 1.8236874341964722, 0.6, 15.173769479931064, 0.04576300501823427, 0.06610232591629028
19.141, 2.0, 0.6, -3.3559599280357366, 0.04576300501823427, 0.06610232591629028
19.156, 2.0, 0.6, -3.0750879407201714, 0.04576300501823427, 0.06582963466644287
19.163, 2.0, 0.6, 0.8440949258514259, 0.03974596083164217, 0.06582963466644287
19.172, 2.0, 0.6, -3.167267864942551, 0.03974596083164217, 0.06582963466644287
19.19, 2.0, 0.6, -3.167267864942551, 0.03974596083164217, 0.06582963466644287
19.193, 2.0, 0.6, -3.167267864942551, 0.03974596083164217, 0.06582963466644287
19.204, 2.0, 0.6, -39.797299219984446, 0.0437308591604233, 0.0727357268333435
19.211, 2.0, 0.6, -3.493997579813004, 0.0437308591604233, 0.0727357268333435
19.234, 2.0, 0.6, -3.493997579813004, 0.0437308591604233, 0.0727357268333435
19.234, 2.0, 0.6, -3.493997579813004, 0.0437308591604233, 0.0727357268333435
19.241, 2.0, 0.6, 30118525024.82512, 0.03242500543594362, 0.0810297280550003
19.251, 2.0, 0.6, -3.403642004728318, 0.03242500543594362, 0.0810297280550003
19.261, 2.0, 0.6, -6.599949872183423, 0.03552821695804598, 0.0810297280550003
19.274, 2.0, 0.6, 11.860052667557358, 0.03552821695804598, 0.0661202222108841
19.282, 2.0, 0.6, -3.049453175067902, 0.03552821695804598, 0.0661202222108841
19.291, 2.0, 0.6, -6.110328113659103, 0.03791952550411226, 0.0661202222108841
19.301, 2.0, 0.6, -9.75255283244232, 0.03791952550411226, 0.07193154096603394
19.324, 2.0, 0.6, -3.295531994104386, 0.03791952550411226, 0.07193154096603394
19.324, 2.0, 0.6, -3.295531994104386, 0.03791952550411226, 0.07193154096603394
19.332, 2.0, 0.6, 151284486052.53247, 0.01779495596885683, 0.07692766189575195
19.342, 2.0, 0.6, -2.8416785359382635, 0.01779495596885683, 0.07692766189575195
19.357, 2.0, 0.6, -2.8416785359382635, 0.01779495596885683, 0.07692766189575195
19.362, 2.0, 0.6, 0.603666875539961, 0.013709564208984393, 0.07606758177280426
19.372, 2.0, 0.6, -2.6933143794536596, 0.013709564208984393, 0.07606758177280426
19.382, 2.0, 0.6, -2.6933143794536596, 0.013709564208984393, 0.07606758177280426
19.401, 2.0, 0.6, -2.6933143794536596, 0.013709564208984393, 0.07606758177280426
19.401, 2.0, 0.6, -2.6933143794536596, 0.013709564208984393, 0.07606758177280426
19.417, 2.0, 0.6, 110106766221.54448, 0.0016662669181823908, 0.07710020244121552
19.447, 2.0, 0.6, -2.362994080781937, 0.0016662669181823908, 0.07710020244121552
19.447, 2.0, 0.6, -2.362994080781937, 0.0016662669181823908, 0.07710020244121552
19.447, 2.0, 0.6, -2.362994080781937, 0.0016662669181823908, 0.07710020244121552
19.452, 2.0, 0.6, -2.362994080781937, 0.0016662669181823908, 0.07710020244121552
